Unnamed: 0;ancienne_classe_risque;classe_risque_actuelle;anciennete;sexe_rec;situation_contractuelle;convention;employeur_client;rupture_revenu;duree_sommeil;max_credit;min_debit;nbr_mvt_credit;nbr_mvt_debit;nbr_open_comptes;nbr_closed_comptes;nbr_abonnements;nbr_placements_actifs;nbr_placements_echus;nbr_open_engagements;solde_moyen_mensuel;Engagement_Secteur;anciennete_dern_eng_anticip;sortie_risque;revenu_mensuel_y
374;2;3;11;0;5;0;0;0;1;2500;-1000;18;68;2;0;0;0;0;0;-865.391;0;0;0;17.708333
375;3;0;10;0;1;1;0;0;33;4203.68;-1500;7;35;2;0;1;0;0;0;-1982.118;0;0;1;477.628416
376;2;1;9;1;5;0;0;0;85;300;-38.488;3;19;2;0;0;0;0;0;-401.219;0;14;1;50.81
377;3;1;9;1;5;0;0;0;85;300;-38.488;3;19;2;0;0;0;0;0;-401.219;0;14;1;50.81
378;4;1;14;1;5;0;0;0;29;2000;-3000;10;25;2;0;3;0;0;0;3233.485;0;0;1;450
379;2;1;24;1;5;0;0;0;4;779.063;-500;11;90;3;0;0;0;0;1;-1945.03;0;0;1;542.378083
380;2;0;11;1;1;0;0;0;4;812.49;-400;13;76;2;0;1;0;0;1;-853.959;0;0;1;461.506916
381;2;1;26;1;5;0;0;0;1;1180;-4000;34;11;2;0;0;0;0;0;1979.307;0;0;1;11.93425
382;2;1;18;1;1;0;0;0;5;8000;-4535;15;115;1;0;2;0;0;2;-543.26;0;5;1;658.857083
385;3;1;16;0;1;1;0;0;85;1000;-750;1;10;2;0;0;0;0;0;123.642;0;0;1;83.333333
386;2;4;16;1;5;0;0;0;85;9810;-414.863;3;10;1;0;0;0;0;0;-6900.746;0;0;0;857.916666
387;3;4;16;1;5;0;0;0;85;9810;-414.863;3;10;1;0;0;0;0;0;-6900.746;0;0;0;857.916666
389;2;1;14;0;6;0;0;0;85;300;-150;3;6;3;0;0;0;0;0;72.895;0;0;1;450
390;4;1;30;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;30.584;0;0;1;450
391;4;1;14;0;5;0;0;0;85;0;-2000;0;19;3;0;2;0;0;0;471.971;0;0;1;450
393;4;0;14;0;1;1;0;0;11;1709.679;-1000;20;138;3;0;2;0;0;1;-1138.777;0;0;1;1658.461666
401;4;1;9;1;5;0;0;0;85;0;-59.338;0;16;1;0;1;0;0;0;-1157.47;0;0;1;450
408;2;5;36;1;4;0;0;0;6;694.576;-400;14;87;2;0;0;0;0;1;-289.227;0;0;0;686.561166
410;2;0;14;0;1;0;1;0;85;150;-80.9;3;18;2;0;2;0;0;0;-121.565;0;0;1;25
411;4;1;30;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;18.157;0;0;1;450
412;5;0;28;1;1;0;0;0;165;30000;-13378.852;14;93;2;0;1;0;0;3;846.93;0;6;1;880.3165
413;4;0;28;1;5;0;0;0;29;650;-640;8;18;3;0;0;0;0;0;324.361;872;0;1;450
414;2;1;12;1;1;1;0;0;19;2700;-298.752;3;120;1;0;0;0;0;1;-258.7;0;0;1;472.848083
415;2;1;10;1;1;0;0;0;13;7000;-300.5;5;924;1;0;2;0;0;3;-1009.605;0;0;1;616.666666
416;2;0;9;1;5;0;0;0;35;3000;-3500;8;33;1;0;2;0;0;0;-2329.932;0;0;1;929.166666
418;3;1;7;0;1;0;0;1;21;1349.381;-800;14;133;2;0;0;0;0;2;-34.682;0;0;1;1017.799583
419;4;1;7;1;5;0;0;0;85;0;-17.85;0;6;1;0;1;0;0;0;43.837;0;0;1;450
420;3;1;7;0;5;0;0;0;85;2407.2;-1900;3;28;1;0;1;0;0;0;886.145;0;0;1;364.179666
421;2;0;23;1;1;0;0;1;7;2069.754;-700;19;115;2;0;2;0;0;1;71.735;0;27;1;765.016333
423;2;0;21;1;5;0;0;0;60;850;-342.648;5;82;1;0;1;0;0;3;-99.172;0;0;1;325
424;3;0;21;1;5;0;0;0;60;850;-342.648;5;82;1;0;1;0;0;3;-99.172;0;0;1;325
425;2;5;18;1;4;0;0;0;7;868.721;-500;14;109;2;0;0;0;0;1;-1246.286;0;0;0;805.76125
426;3;5;18;1;4;0;0;0;7;868.721;-500;14;109;2;0;0;0;0;1;-1246.286;0;0;0;805.76125
428;3;4;11;0;1;0;0;0;7;632.5;-700;10;110;1;0;2;0;0;0;-1037.852;0;20;0;443.791666
429;3;3;10;1;1;1;0;0;1;1304.333;-300;16;269;1;0;2;0;0;4;-1633.486;0;0;0;1248.425333
430;3;3;10;1;1;1;0;0;1;1304.333;-300;16;269;1;0;2;0;0;4;-1633.486;0;0;0;1248.425333
431;2;0;11;1;1;0;0;0;4;1311.835;-1300;13;160;1;0;2;0;0;2;-162.802;0;0;1;777.4045
432;3;1;9;1;5;0;0;0;85;1315.094;-1500;2;34;1;0;1;0;0;0;95.573;0;0;1;219.182333
434;4;1;8;1;5;0;0;0;85;0;-21.126;0;16;2;0;1;0;0;1;-77.399;0;17;1;450
435;4;5;8;1;5;0;0;0;13;519.156;-328.426;19;172;3;0;0;0;0;1;-241.359;0;0;0;341.429583
436;3;4;8;1;5;0;0;0;22;321.32;-219.992;8;125;1;0;2;0;0;1;-1186.945;0;0;0;153.575333
437;4;1;18;1;2;0;0;0;56;21.003;-800;8;20;2;0;2;0;0;0;157.981;0;0;1;450
439;2;0;8;1;1;0;0;0;8;989.776;-630;15;115;1;0;2;0;0;1;130.697;0;0;1;797.997916
440;4;1;8;0;2;0;0;0;85;0;-19.855;0;8;1;0;1;0;0;0;-41.701;0;0;1;450
442;4;1;7;1;5;0;0;0;85;0;-19.656;0;5;1;0;0;0;0;0;10.19;0;0;1;450
443;3;4;26;1;1;0;0;0;85;1384.348;-1100;9;113;1;0;2;0;0;3;-914.4;0;15;0;647.293916
444;5;0;14;1;5;0;0;0;106;7544.23;-7544.23;1;3;3;0;0;0;0;0;26.464;0;0;1;450
445;3;1;14;0;5;0;0;0;85;151.609;-1338.714;2;7;1;0;0;0;0;0;785.164;0;0;1;25.268166
446;4;1;13;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;33.596;0;0;1;450
447;4;1;11;0;5;0;0;0;85;0;-19.632;0;8;1;0;0;0;0;0;-42.642;0;0;1;450
448;3;4;11;1;5;0;0;0;85;890.784;-880;2;20;1;0;0;0;0;0;-26.815;0;0;0;147.824416
449;2;3;11;0;5;0;0;0;28;210.126;-110;11;32;1;0;0;0;0;0;61.089;0;0;0;79.249583
450;4;1;11;0;5;0;0;0;60;0;-31.19;0;16;1;0;1;0;0;0;-240.166;0;0;1;450
451;4;1;11;1;5;0;0;0;85;0;-61.11;0;9;1;0;1;0;0;0;-1163.623;0;0;1;450
452;2;1;10;1;1;0;0;0;85;100;-50;2;17;1;0;1;0;0;0;23.794;0;0;1;12.5
453;4;1;10;1;5;0;0;0;85;0;-19.878;0;16;1;0;1;0;0;0;-49.85;0;24;1;450
454;3;1;10;0;1;0;0;0;85;487;-70;1;29;1;0;2;0;0;0;76.641;0;0;1;40.583333
455;2;0;10;1;5;0;0;0;32;800;-113.417;5;196;1;0;1;0;0;1;-20.897;0;0;1;185
456;3;0;10;1;5;0;0;0;32;800;-113.417;5;196;1;0;1;0;0;1;-20.897;0;0;1;185
457;4;0;10;1;5;0;0;0;32;800;-113.417;5;196;1;0;1;0;0;1;-20.897;0;0;1;185
458;2;0;10;1;6;0;0;0;13;20000;-220;6;110;2;0;1;0;0;0;1054.511;0;0;1;2022.305666
460;4;1;28;1;4;0;0;0;6;267.62;-400;20;58;2;0;0;0;0;0;1821.021;0;0;1;450
461;2;1;21;1;5;0;0;0;85;400;-300;5;55;2;0;2;0;0;0;378.183;0;0;1;96.666666
462;3;1;9;1;1;0;0;0;1;1449.352;-1450;14;62;2;0;3;0;0;0;247.391;0;0;1;1081.311666
463;2;0;9;1;5;0;0;0;4;1365.363;-700;13;136;1;0;1;0;0;1;-970.16;0;0;1;1016.91
465;2;0;8;1;1;1;1;0;4;1000;-266.008;14;126;1;0;2;0;0;2;-501.28;0;20;1;428.244
466;2;1;8;1;1;1;1;0;4;1498.767;-1000;13;99;1;0;2;0;0;2;-1158.415;0;14;1;702.155916
467;4;0;8;1;5;0;0;0;67;4000;-2000;17;110;2;0;0;0;0;0;-5559.304;0;0;1;1137.5
471;4;1;8;1;5;0;0;0;85;0;-31.533;0;16;1;0;1;0;0;1;-24.476;0;21;1;450
472;2;0;8;0;1;0;0;0;4;909.828;-400;13;108;2;0;1;0;0;2;-704.568;0;15;1;479.64975
473;2;0;8;0;1;0;0;0;4;909.828;-400;13;108;2;0;1;0;0;2;-704.568;0;15;1;479.64975
474;3;0;8;0;1;0;0;0;4;909.828;-400;13;108;2;0;1;0;0;2;-704.568;0;15;1;479.64975
475;2;1;7;0;5;0;0;0;85;803;-800;1;6;1;0;0;0;0;0;172.288;0;0;1;66.916666
477;3;1;21;0;5;0;0;0;36;105;-250;11;22;3;0;1;0;0;0;-182.587;0;0;1;53.75
478;2;1;20;1;4;0;0;0;5;437.523;-350;12;105;2;0;0;0;0;1;-345.957;0;23;1;404.058833
479;5;5;7;1;1;0;0;0;95;1797.591;-636.975;4;4;1;1;0;0;0;0;-811.522;0;0;0;450
480;2;1;7;1;5;0;0;0;85;2000;-2650;7;12;1;0;0;0;0;0;727.822;0;0;1;366.666666
481;3;4;7;1;5;0;0;0;85;861.243;-710;3;63;1;0;0;0;0;0;-445.001;0;0;0;158.407416
482;2;0;7;1;1;1;1;0;1;701.271;-400;13;140;1;0;0;0;0;1;-657.076;0;0;1;544.811833
483;3;1;7;1;5;0;0;0;85;760;-37.678;1;7;1;0;0;0;0;0;-168.386;0;0;1;63.333333
484;5;5;18;1;6;0;0;0;95;1063.739;-350.381;1;1;1;1;0;0;0;0;-471.373;0;0;0;450
485;2;1;6;1;1;0;1;0;85;2306.27;-1100;3;26;1;0;0;0;0;0;1506.797;0;0;1;508.302416
486;2;1;22;1;5;0;0;0;29;350;-309.979;13;76;1;0;0;0;0;0;52.504;0;0;1;340
487;3;1;25;1;1;0;0;0;85;749.162;-762;3;12;2;0;0;0;0;0;0.33;0;0;1;70.024916
488;2;0;25;1;1;1;0;0;1;1037.384;-750;20;119;1;0;2;0;0;1;-1205.217;0;0;1;884.51525
489;2;0;25;1;1;1;0;0;1;1037.384;-750;20;119;1;0;2;0;0;1;-1205.217;0;0;1;884.51525
490;2;2;14;1;1;0;1;0;55;2500;-2500;3;14;2;0;0;0;0;0;-1384.589;0;0;0;375
491;4;2;14;1;1;0;1;0;55;2500;-2500;3;14;2;0;0;0;0;0;-1384.589;0;0;0;375
492;3;4;13;1;5;0;0;0;85;450;-450;7;29;1;0;3;0;0;0;-2902.736;0;0;0;193.833333
493;2;4;13;1;5;0;0;0;85;450;-450;7;29;1;0;3;0;0;0;-2902.736;0;0;0;193.833333
495;2;1;13;1;1;0;0;0;8;801.644;-250;15;138;1;0;2;0;0;2;-585.732;0;21;1;545.786166
496;4;1;13;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;26.187;0;0;1;450
497;2;0;13;1;1;0;0;0;11;802.758;-300;15;113;1;0;2;0;0;1;-607.415;0;0;1;429.506
498;5;5;13;1;5;0;0;0;95;3348.127;-392.058;4;4;1;1;0;0;0;0;-1246.728;0;0;0;450
499;4;1;12;1;5;0;0;0;36;0;-1100;0;15;1;0;1;0;0;0;772.599;0;0;1;450
500;4;1;11;0;5;0;0;0;85;0;-101.3;0;6;2;0;1;0;0;0;99.171;0;0;1;450
501;3;0;11;1;1;0;0;0;29;12500;-7180;12;102;2;0;0;0;0;2;-146.142;0;11;1;899.475
502;3;0;31;1;4;0;0;0;61;1920.49;-1000;13;80;2;0;0;0;0;1;-222.502;0;0;1;1209.3685
504;2;0;18;1;1;1;0;0;1;1490.336;-830;25;190;1;0;2;0;0;2;-1330.119;0;24;1;1770.534583
506;3;1;17;1;5;0;0;0;85;117.319;-19.072;1;8;1;0;0;0;0;0;-44.666;0;0;1;9.776583
508;4;1;25;1;5;0;0;0;85;0;-72.207;0;12;1;0;0;0;0;0;-1226.486;0;0;1;450
509;3;5;28;1;1;0;0;0;47;1442.511;-800;21;93;2;0;1;0;0;2;247.96;0;13;0;971.534333
510;5;5;16;1;5;0;0;0;95;1749.926;-357.51;4;4;1;1;0;0;0;0;-702.479;0;0;0;450
511;2;1;15;1;1;0;0;0;5;902.624;-500;16;131;1;0;1;0;0;1;-1032.53;0;0;1;601.626666
512;2;1;15;1;1;0;0;0;5;902.624;-500;16;131;1;0;1;0;0;1;-1032.53;0;0;1;601.626666
513;2;0;25;1;1;0;0;0;13;1163.003;-1300;19;128;1;0;1;0;0;3;-1491.621;0;26;1;1110.474666
514;3;0;36;1;1;0;0;0;85;0;-1500;0;16;1;0;1;0;0;0;-754.884;0;0;1;450
515;2;1;19;0;5;0;0;0;20;350;-151.405;13;112;1;0;2;0;0;0;-7.517;0;0;1;193.57075
516;2;1;35;1;5;0;0;0;85;1173.699;-2200;10;37;1;0;0;0;0;0;460.627;0;0;1;786.83875
517;3;5;31;1;4;0;0;0;20;316.331;-200;12;121;2;0;0;0;0;1;-463.453;0;0;0;265
518;3;1;31;0;4;0;0;0;85;638.488;-1502.825;2;10;1;0;0;0;0;0;972.957;0;0;1;65.389916
519;3;1;20;1;5;0;0;0;85;495.176;-1000;5;18;1;0;1;0;0;0;629.717;0;0;1;138.118583
520;4;1;30;1;5;0;0;0;29;0;-29.75;0;17;1;0;1;0;0;1;-89.037;0;18;1;450
521;2;0;25;1;5;0;0;0;8;890.207;-700;15;131;1;0;1;0;0;1;-760.318;0;0;1;877.5095
522;2;0;17;0;5;0;0;0;85;200;-2000;1;9;1;0;0;0;0;0;-2000.49;0;0;1;16.666666
523;3;0;17;0;5;0;0;0;85;200;-2000;1;9;1;0;0;0;0;0;-2000.49;0;0;1;16.666666
524;2;0;17;1;5;0;0;0;85;138;-28.743;1;17;1;0;0;0;0;0;-276.086;0;0;1;11.5
525;3;0;17;1;5;0;0;0;85;138;-28.743;1;17;1;0;0;0;0;0;-276.086;0;0;1;11.5
526;2;0;14;0;5;0;0;0;6;624.599;-600;12;107;1;0;1;0;0;0;-1129.192;0;0;1;576.696333
527;2;1;23;1;1;0;0;0;5;22000;-23500;22;202;2;0;3;0;0;1;3183.249;0;0;1;2201.833
528;4;1;23;1;1;0;0;0;5;22000;-23500;22;202;2;0;3;0;0;1;3183.249;0;0;1;2201.833
529;2;0;22;1;5;0;0;0;1;1300;-800;9;86;1;0;2;0;0;0;-1328.499;0;0;1;709.583333
531;2;0;20;0;5;0;0;0;85;2448.274;-158.723;7;318;1;0;2;0;0;1;-1522.84;0;0;1;345.958083
532;3;0;20;0;5;0;0;0;85;2448.274;-158.723;7;318;1;0;2;0;0;1;-1522.84;0;0;1;345.958083
534;2;1;19;1;4;0;0;0;85;691.944;-2800;11;28;1;0;0;0;0;0;2242.543;0;0;1;466.361083
535;3;1;19;1;1;0;0;0;1;780.072;-300;15;138;1;0;3;0;0;1;-1608.25;0;0;1;758.946666
536;2;1;19;1;1;0;0;0;1;780.072;-300;15;138;1;0;3;0;0;1;-1608.25;0;0;1;758.946666
537;2;1;22;1;1;1;0;0;5;95000;-95000;17;174;3;0;3;0;0;0;48.068;0;0;1;9076.671666
538;4;1;18;1;5;0;0;0;85;0;-20.694;0;17;1;0;1;0;0;0;-73.358;0;0;1;450
539;2;0;18;1;1;0;0;0;11;804.586;-1100;15;113;1;0;0;0;0;1;-657.787;0;0;1;733.550416
544;4;1;16;1;1;0;0;0;85;2250;-1700;2;16;2;0;1;0;0;0;-20.934;0;0;1;204.166666
545;2;0;30;1;1;0;0;0;5;1125.608;-800;20;103;2;0;2;0;0;1;-391.63;0;0;1;1143.92325
546;2;0;33;1;4;0;0;0;6;906.189;-600;20;101;2;0;0;0;0;1;-427.94;0;0;1;981.006083
547;2;1;21;1;1;0;0;0;12;1079.667;-1000;22;113;3;0;2;0;0;1;-1002.727;0;0;1;1157.558083
548;3;1;12;1;5;0;0;0;85;60;-50;1;17;2;0;2;0;0;0;12.158;0;0;1;5
549;2;1;15;1;1;0;0;0;8;807.223;-794;17;57;2;0;1;0;0;0;-364.517;0;0;1;811.237083
550;4;1;16;0;5;0;0;0;85;0;-17.85;0;12;2;0;2;0;0;0;4.752;0;0;1;450
551;3;1;22;1;5;0;0;0;85;100;-80;2;12;2;0;0;0;0;0;-12.856;0;0;1;10
552;3;1;26;1;5;0;0;0;85;80;-41.65;1;17;1;0;2;0;0;0;-55.564;0;0;1;6.666666
553;4;1;26;1;5;0;0;0;85;80;-41.65;1;17;1;0;2;0;0;0;-55.564;0;0;1;6.666666
554;4;1;12;0;1;0;0;0;7;0;-9000;0;6;2;0;0;0;0;0;3542.178;0;0;1;450
556;2;0;13;0;1;0;0;0;6;439.383;-267.022;14;105;2;0;1;0;0;1;-885.386;0;0;1;419.83175
557;3;1;24;0;1;0;0;0;6;637.757;-260;23;118;1;0;0;0;0;2;-1179.673;0;26;1;508.98875
560;3;1;23;1;2;0;0;0;54;3500;-5600;11;41;2;0;0;0;0;0;4789.697;0;0;1;173.076666
561;2;1;8;1;5;0;0;0;1;250;-187.727;13;106;1;0;2;0;0;1;-584.575;0;0;1;248.333333
562;4;1;26;1;5;0;0;0;85;0;-17.85;0;4;2;0;0;0;0;0;34.188;0;0;1;450
563;4;1;21;1;5;0;0;0;85;1600;-1000;4;19;1;0;2;0;0;0;-19.461;0;0;1;302.5
564;3;1;20;0;5;0;0;0;85;4000;-1000;1;16;1;0;1;0;0;0;299.285;0;0;1;333.333333
565;4;1;20;0;5;0;0;0;85;4000;-1000;1;16;1;0;1;0;0;0;299.285;0;0;1;333.333333
566;4;1;27;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;28.994;0;0;1;450
567;4;1;23;0;1;0;1;0;85;0;-29.044;0;9;1;0;1;0;0;0;-244.132;0;0;1;450
569;4;1;21;1;1;0;0;0;85;0;-20;0;5;1;0;1;0;0;0;16.482;0;0;1;450
570;4;1;20;0;1;0;0;0;85;0;-59.065;0;9;3;0;0;0;0;0;-771.504;0;0;1;450
571;3;1;24;1;1;0;0;0;85;177.2;-100;5;28;2;0;1;0;0;0;21.539;0;0;1;30.8515
572;2;1;18;1;5;0;0;0;85;2000;-3280;8;38;2;0;1;0;0;0;-254.335;0;0;1;654.13725
573;3;1;18;1;5;0;0;0;85;2000;-3280;8;38;2;0;1;0;0;0;-254.335;0;0;1;654.13725
576;3;0;19;0;1;0;0;0;12;1312;-1400;17;80;3;0;2;0;0;1;-38.653;0;0;1;694.03625
577;3;1;24;1;5;0;0;0;1;2000;-473.714;9;55;1;0;1;0;0;0;1240.416;0;0;1;342
578;2;0;30;1;5;0;0;0;41;5000;-5000;5;20;2;0;0;0;0;0;-1121.447;0;0;1;108.333333
581;3;1;17;1;2;1;0;0;85;1169.377;-400;2;21;2;0;0;0;0;0;91.846;0;0;1;105.927
583;2;1;20;1;5;0;0;0;85;707;-704.285;11;29;2;0;0;0;0;0;-632.769;0;0;1;646.416666
584;3;1;20;1;5;0;0;0;85;707;-704.285;11;29;2;0;0;0;0;0;-632.769;0;0;1;646.416666
585;4;1;17;1;5;0;0;0;85;0;-35.7;0;5;1;0;0;0;0;0;48.667;0;0;1;450
586;3;0;17;0;5;0;0;0;55;600;-650;6;47;2;0;3;0;0;0;-1698.537;2416;0;1;144.166666
587;3;1;9;0;1;0;0;0;85;1200;-1200;2;19;2;0;2;0;0;0;-39.102;0;0;1;200
588;4;1;9;0;1;0;0;0;85;1200;-1200;2;19;2;0;2;0;0;0;-39.102;0;0;1;200
590;2;1;24;0;1;1;0;0;28;215;-172.858;12;72;1;0;1;0;0;1;-459.45;0;0;1;215
591;2;1;19;1;5;0;0;0;61;500;-412.339;9;71;1;0;2;0;0;0;-1727.78;0;0;1;375
592;3;1;19;1;5;0;0;0;61;500;-412.339;9;71;1;0;2;0;0;0;-1727.78;0;0;1;375
593;2;2;16;0;1;1;0;0;4;1196.27;-1200;21;44;2;0;2;0;0;0;1049.984;0;0;0;1.666666
594;2;1;13;0;5;0;0;0;18;2500;-1246.1;7;34;1;0;0;0;0;0;-979.009;0;0;1;514.166666
595;4;1;30;0;5;0;0;0;85;0;-169;0;7;1;0;0;0;0;0;11.969;0;0;1;450
596;4;1;12;1;1;0;0;0;11;2011.026;-1200;23;154;3;0;2;0;0;2;-664.211;0;22;1;1277.868666
597;2;1;11;1;1;0;0;0;11;2500;-415.016;6;201;2;0;0;0;0;0;-576.689;0;0;1;625
599;4;1;18;0;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;36.792;0;0;1;450
600;4;1;20;0;5;0;0;0;85;665;-45.917;1;12;1;0;1;0;0;0;-699.444;0;0;1;55.416666
601;3;0;20;1;5;0;0;0;34;725;-725;1;13;2;0;0;0;0;0;-1658.076;0;0;1;60.416666
602;2;3;35;0;5;0;0;0;29;800;-301.9;9;79;1;0;0;0;0;0;858.147;0;0;0;255.730833
604;3;0;18;1;5;0;0;0;85;50;-52.821;2;16;1;0;1;0;0;0;-971.825;0;0;1;8.333333
605;4;0;18;1;5;0;0;0;85;50;-52.821;2;16;1;0;1;0;0;0;-971.825;0;0;1;8.333333
608;5;5;12;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;-162.689;0;0;0;450
609;5;1;23;1;8;0;0;0;33;1200;-0.595;2;1;3;0;0;0;0;0;449.607;0;0;1;183.333333
610;2;0;10;1;5;0;0;0;85;570;-500;1;17;2;0;0;0;0;0;-1447.097;0;0;1;47.5
616;2;0;28;0;5;0;0;0;29;350;-200;14;44;2;0;2;0;0;0;79.218;0;0;1;98.75
617;3;1;19;0;5;0;0;0;85;0;-33.234;0;17;2;0;2;0;0;0;-310.448;0;0;1;450
618;4;0;17;1;5;0;0;0;85;0;-105.189;0;9;2;0;0;0;0;0;-1977.883;0;0;1;450
619;5;0;14;1;1;0;1;0;85;0;-74.066;0;15;2;0;0;0;0;0;-753.778;0;0;1;450
621;4;0;18;1;1;0;0;0;18;5000;-8500;17;74;2;0;0;0;0;1;2383.996;0;0;1;2105.833333
622;2;0;18;1;1;0;0;0;18;5000;-8500;17;74;2;0;0;0;0;1;2383.996;0;0;1;2105.833333
623;3;2;18;1;1;0;0;0;1;13600;-6000;96;389;2;0;0;0;0;0;-24882.544;61522;0;0;30189.16667
624;2;1;18;1;1;0;0;0;85;628.551;-700;8;24;1;0;2;0;0;0;492.464;0;0;1;208.333333
626;4;1;9;1;5;0;0;0;85;0;-26.296;0;16;1;0;1;0;0;0;-44.614;0;0;1;450
629;4;1;8;1;1;0;0;0;85;0;-12298.804;0;12;1;0;0;0;0;0;-199.283;0;0;1;450
630;2;1;9;1;1;0;0;0;1;1000;-520.481;11;80;2;0;1;0;0;1;-1266.388;0;0;1;607.5
632;3;5;21;0;1;0;0;0;85;478.136;-276;7;82;2;0;3;0;0;0;-586.456;0;0;0;191.04025
634;4;1;29;1;5;0;0;0;85;0;-41.65;0;13;1;0;2;0;0;0;46.891;0;0;1;450
635;2;1;27;1;1;0;0;0;29;280;-191.536;12;94;1;0;0;0;0;2;-1559.442;0;21;1;280
638;2;4;24;1;5;0;0;0;14;45000;-72900;5;19;1;0;0;0;0;0;-7489.127;0;0;0;10708.33333
640;3;1;20;0;1;0;0;0;56;0;-25000;0;31;1;0;1;0;0;0;14338.364;0;0;1;450
641;4;1;20;0;1;0;0;0;56;0;-25000;0;31;1;0;1;0;0;0;14338.364;0;0;1;450
642;3;4;17;1;5;0;0;0;85;60000;-60000;3;41;1;0;2;0;0;0;-15733.843;0;0;0;9441.666666
643;4;1;16;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;31.22;0;0;1;450
644;4;4;21;1;1;0;0;0;27;20000;-75000;24;68;3;0;1;0;0;0;-18253.416;0;0;0;5101.950833
646;2;1;14;1;1;0;1;0;11;3500;-281.467;6;168;1;0;1;0;0;1;-2367.294;0;0;1;750
649;4;5;12;1;4;0;0;0;4;1539.395;-1000;23;101;2;0;1;0;0;1;-669.904;0;0;0;808.02875
650;5;5;12;1;4;0;0;0;4;1539.395;-1000;23;101;2;0;1;0;0;1;-669.904;0;0;0;808.02875
651;2;1;12;1;1;0;0;1;8;668.996;-532.015;20;112;1;0;1;0;0;0;-846.636;0;0;1;630.8455
652;3;1;12;1;1;0;0;1;8;668.996;-532.015;20;112;1;0;1;0;0;0;-846.636;0;0;1;630.8455
653;4;1;12;1;1;0;0;1;13;385.548;-305.429;19;137;1;0;2;0;0;1;-207.027;0;0;1;250.6475
654;4;1;26;1;4;0;0;0;85;0;-38.68;0;8;2;0;0;0;0;0;-375.1;0;0;1;450
655;3;1;26;1;1;1;1;0;85;1498;-1450;1;12;1;0;0;0;0;1;-5.604;0;12;1;124.833333
656;4;5;9;1;1;0;0;0;60;1463.854;-144.784;3;67;2;0;1;0;0;0;-2903.572;0;0;0;209.84025
658;2;1;8;0;1;0;0;0;29;130;-123.135;11;79;1;0;0;0;0;0;-67.454;0;0;1;119.166666
659;3;4;8;1;1;0;0;0;85;489.047;-439;1;19;1;0;1;0;0;0;-36.421;0;0;0;40.753916
660;2;0;8;1;1;0;0;0;85;3700;-5400;9;54;1;0;4;0;0;0;-150.533;0;0;1;1262.5
661;3;0;8;1;1;0;0;0;85;3700;-5400;9;54;1;0;4;0;0;0;-150.533;0;0;1;1262.5
662;4;5;11;1;1;0;0;0;41;2800;-395.361;3;48;2;0;0;0;0;1;-5834.993;0;0;0;545.46975
663;2;1;7;1;1;0;0;1;13;818.222;-415.896;19;91;2;0;1;0;0;1;-1134.213;0;0;1;528.596916
664;2;1;7;1;1;0;0;0;4;794.828;-600;13;99;1;0;2;0;0;2;-1496.144;0;22;1;424.835583
665;4;1;7;0;5;0;0;0;85;0;-20;0;9;1;0;0;0;0;0;-43.611;0;0;1;450
667;4;1;8;1;1;0;0;0;85;0;-18.538;0;14;1;0;1;0;0;0;-17.759;0;0;1;450
668;4;1;7;1;1;0;1;0;60;0;-38.474;0;16;1;0;1;0;0;0;-583.13;0;0;1;450
671;4;1;7;1;1;0;1;0;60;0;-52.268;0;17;1;0;2;0;0;0;-956.238;0;0;1;450
672;3;1;7;1;5;0;0;0;85;8000;-5649;3;29;1;0;3;0;0;0;-187.039;0;0;1;916.666666
673;4;1;7;1;5;0;0;0;85;8000;-5649;3;29;1;0;3;0;0;0;-187.039;0;0;1;916.666666
674;2;1;24;1;5;0;0;0;27;850;-58.424;1;8;1;0;0;0;0;0;-961.615;0;0;1;70.833333
675;4;5;23;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;168;0;0;450
676;2;5;23;1;4;0;0;0;4;2000;-750;15;247;2;0;0;0;0;2;-530.683;0;25;0;915.046166
677;4;1;19;0;1;1;0;0;1;799.291;-700;15;114;2;0;2;0;0;2;-818.026;0;26;1;797.658833
678;4;1;17;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;31.869;0;0;1;450
681;4;1;15;0;4;0;0;0;85;0;-19.524;0;16;1;0;1;0;0;0;-46.125;0;0;1;450
682;4;1;14;1;6;0;0;0;85;0;-19.46;0;8;1;0;0;0;0;0;-30.31;0;0;1;450
683;2;1;14;1;1;0;1;0;85;9000;-9000;1;8;1;0;0;0;0;0;-60.75;0;0;1;750
684;2;4;13;1;1;0;0;0;29;1016.739;-1000;7;79;1;0;2;0;0;2;245.286;0;21;0;474.001416
685;4;1;13;1;5;0;0;0;85;0;-19.542;0;7;1;0;0;0;0;0;-32.106;0;0;1;450
686;4;1;13;0;5;0;0;0;29;0;-20.158;0;16;1;0;1;0;0;0;-64.08;0;0;1;450
